"County Code","District Code","School Code","Filler","Test Year","Type Id","County Name","District Name","School Name","Zip Code"
"19","64295","6011563",,"2016","7","Los Angeles","Bassett Unified School District","J. E. Van Wig Elementary","91746"
"19","64295","6011571",,"2016","7","Los Angeles","Bassett Unified School District","Sunkist Elementary","91746"
"19","64295","6057483",,"2016","7","Los Angeles","Bassett Unified School District","Edgewood Academy","91746"
"19","64295","6057491",,"2016","7","Los Angeles","Bassett Unified School District","Torch Middle","91746"
"19","64303","0000000",,"2016","6","Los Angeles","Bellflower Unified School District","","     "
"19","64303","0128306",,"2016","7","Los Angeles","Bellflower Unified School District","Las Flores Home Education Independent Study Academ","90706"
"19","64303","1930775",,"2016","7","Los Angeles","Bellflower Unified School District","Bellflower High","90706"
"19","64303","1935618",,"2016","7","Los Angeles","Bellflower Unified School District","Mayfair High","90713"
"19","64303","1938190",,"2016","7","Los Angeles","Bellflower Unified School District","Somerset Continuation High","90706"
"19","64303","1995679",,"2016","7","Los Angeles","Bellflower Unified School District","Bellflower Alternative Education Center","90706"
"19","64303","6011605",,"2016","7","Los Angeles","Bellflower Unified School District","Albert Baxter Elementary","90706"
"19","64303","6011613",,"2016","7","Los Angeles","Bellflower Unified School District","Intensive Learning Center","90712"
"19","64303","6011621",,"2016","7","Los Angeles","Bellflower Unified School District","Ernie Pyle Elementary","90706"
"19","64303","6011639",,"2016","7","Los Angeles","Bellflower Unified School District","Esther Lindstrom Elementary","90713"
"19","64303","6011647",,"2016","7","Los Angeles","Bellflower Unified School District","Frank E. Woodruff Elementary","90706"
"19","64303","6011654",,"2016","7","Los Angeles","Bellflower Unified School District","Craig Williams Elementary","90712"
"19","64303","6011696",,"2016","7","Los Angeles","Bellflower Unified School District","Ramona Elementary","90706"
"19","64303","6011704",,"2016","7","Los Angeles","Bellflower Unified School District","Stephen Foster Elementary","90712"
"19","64303","6011712",,"2016","7","Los Angeles","Bellflower Unified School District","Thomas Jefferson Elementary","90706"
"19","64303","6057517",,"2016","7","Los Angeles","Bellflower Unified School District","Washington Elementary","90706"
"19","64311","0000000",,"2016","6","Los Angeles","Beverly Hills Unified","","     "
"19","64311","1930981",,"2016","7","Los Angeles","Beverly Hills Unified","Beverly Hills High","90212"
"19","64311","1931021",,"2016","7","Los Angeles","Beverly Hills Unified","Moreno High (Continuation)","90212"
"19","64311","6011746",,"2016","7","Los Angeles","Beverly Hills Unified","Beverly Vista Elementary","90212"
"19","64311","6011753",,"2016","7","Los Angeles","Beverly Hills Unified","El Rodeo Elementary","90210"
"19","64311","6011761",,"2016","7","Los Angeles","Beverly Hills Unified","Hawthorne Elementary","90210"
"19","64311","6011779",,"2016","7","Los Angeles","Beverly Hills Unified","Horace Mann Elementary","90211"
"19","64329","0000000",,"2016","6","Los Angeles","Bonita Unified School District","","     "
"19","64329","1931088",,"2016","7","Los Angeles","Bonita Unified School District","Bonita High","91750"
